order_id,product_id,product_name,category,sub_category,region,segment,sales_date,price,competitor_price,discount_percentage,units_sold,revenue,profit,market_average_value,avg_market_sales,avg_market_quantity,pct_change_quantity,pct_change_price,elasticity
CA-2016-105732,OFF-LA-10004559,Avery 49,Office Supplies,0,Central,Consumer,2016-09-13,2.88,3.024,0.0,5,14.4,7.056,0.0,0.0,0.0,4.0,0.0,0.0
US-2017-107636,OFF-LA-10003388,Avery 5,Office Supplies,0,East,Consumer,2017-04-30,2.88,3.024,0.0,2,5.76,2.8224,0.0,0.0,0.0,-0.6,0.0,0.0
US-2016-125402,OFF-AR-10002255,Newell 346,Office Supplies,0,West,Consumer,2016-09-25,2.88,3.024,0.0,2,5.76,1.6704,0.0,0.0,0.0,0.0,0.0,0.0
US-2017-167920,OFF-LA-10004409,Avery 492,Office Supplies,0,South,Consumer,2017-12-09,2.88,3.024,0.0,2,5.76,2.6496,0.0,0.0,0.0,0.0,0.0,0.0
CA-2014-162362,OFF-BI-10000546,Avery Durable Binders,Office Supplies,0,Central,Consumer,2014-11-14,2.88,3.024,0.0,4,11.52,5.6448,0.0,0.0,0.0,1.0,0.0,0.0
CA-2015-127502,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,0,West,Consumer,2015-12-10,2.88,3.024,0.0,2,5.76,2.8224,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-159107,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,0,West,Consumer,2017-06-24,2.88,3.024,0.0,1,2.88,1.3536,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2014-117464,OFF-AR-10003190,Newell 32,Office Supplies,0,West,Consumer,2014-07-22,2.88,3.024,0.0,4,11.52,3.2256,0.0,0.0,0.0,3.0,0.0,0.0
US-2015-130491,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,0,Central,Consumer,2015-02-08,2.88,3.024,0.0,2,5.76,1.728,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2016-140256,OFF-AR-10002255,Newell 346,Office Supplies,0,West,Corporate,2016-08-22,2.88,3.024,0.0,2,5.76,1.6704,0.0,0.0,0.0,0.0,0.0,0.0
US-2016-131058,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,0,West,Home Office,2016-12-27,2.88,3.024,0.0,7,20.16,9.8784,0.0,0.0,0.0,2.5,0.0,0.0
CA-2016-101329,OFF-AR-10003190,Newell 32,Office Supplies,0,East,Consumer,2016-04-22,2.88,3.024,0.0,1,2.88,0.8064,0.0,0.0,0.0,-0.8571428571428572,0.0,0.0
CA-2014-124730,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,0,East,Consumer,2014-11-26,2.88,3.024,0.0,4,11.52,5.6448,0.0,0.0,0.0,3.0,0.0,0.0
CA-2017-151428,OFF-BI-10000546,Avery Durable Binders,Office Supplies,0,Central,Consumer,2017-09-21,2.88,3.024,0.0,7,20.16,9.8784,0.0,0.0,0.0,0.75,0.0,0.0
CA-2017-169264,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,0,West,Consumer,2017-08-14,2.88,3.024,0.0,2,5.76,2.8224,0.0,0.0,0.0,-0.7142857142857143,0.0,0.0
CA-2016-129126,OFF-LA-10003190,Avery 474,Office Supplies,0,East,Consumer,2016-12-14,2.88,3.024,0.0,2,5.76,2.8224,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-139290,OFF-LA-10004008,Avery 507,Office Supplies,0,West,Corporate,2015-10-26,2.88,3.024,0.0,2,5.76,2.6496,0.0,0.0,0.0,0.0,0.0,0.0
CA-2014-163552,OFF-LA-10001175,Avery 514,Office Supplies,0,East,Corporate,2014-07-11,2.88,3.024,0.0,5,14.4,7.056,0.0,0.0,0.0,1.5,0.0,0.0
CA-2015-100454,OFF-AR-10002578,Newell 335,Office Supplies,0,East,Corporate,2015-11-20,2.88,3.024,0.0,4,11.52,3.3408,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0
CA-2016-104689,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,0,West,Corporate,2016-12-01,2.88,3.024,0.0,8,23.04,6.912,0.0,0.0,0.0,1.0,0.0,0.0
CA-2014-114125,OFF-LA-10004559,Avery 49,Office Supplies,0,West,Home Office,2014-07-09,2.88,3.024,0.0,1,2.88,1.4112,0.0,0.0,0.0,-0.875,0.0,0.0
CA-2014-163223,OFF-LA-10004409,Avery 492,Office Supplies,0,South,Corporate,2014-03-21,2.88,3.024,0.0,5,14.4,6.624,0.0,0.0,0.0,4.0,0.0,0.0
CA-2017-158736,OFF-AR-10002578,Newell 335,Office Supplies,0,West,Home Office,2017-12-18,2.88,3.024,0.0,2,5.76,1.6704,0.0,0.0,0.0,-0.6,0.0,0.0
CA-2014-125171,OFF-LA-10001175,Avery 514,Office Supplies,0,East,Consumer,2014-09-03,2.88,3.024,0.0,5,14.4,7.056,0.0,0.0,0.0,1.5,0.0,0.0
CA-2014-119529,OFF-BI-10000546,Avery Durable Binders,Office Supplies,0,East,Corporate,2014-11-03,2.88,3.024,0.0,2,5.76,2.8224,0.0,0.0,0.0,-0.6,0.0,0.0
CA-2017-112515,OFF-LA-10001175,Avery 514,Office Supplies,0,West,Corporate,2017-09-17,2.88,3.024,0.0,5,14.4,7.056,0.0,0.0,0.0,1.5,0.0,0.0
CA-2015-146948,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,0,East,Home Office,2015-07-16,2.88,3.024,0.0,4,11.52,5.4144,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0
CA-2014-151995,OFF-AR-10003190,Newell 32,Office Supplies,0,West,Consumer,2014-10-13,2.88,3.024,0.0,4,11.52,3.2256,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-159590,OFF-AR-10003190,Newell 32,Office Supplies,0,East,Corporate,2015-07-18,2.88,3.024,0.0,2,5.76,1.6128,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-167640,OFF-LA-10004559,Avery 49,Office Supplies,0,West,Home Office,2017-03-06,2.88,3.024,0.0,4,11.52,5.6448,0.0,0.0,0.0,1.0,0.0,0.0
CA-2017-146535,OFF-BI-10000546,Avery Durable Binders,Office Supplies,0,South,Home Office,2017-11-24,2.88,3.024,0.0,1,2.88,1.4112,0.0,0.0,0.0,-0.75,0.0,0.0
CA-2017-128965,OFF-LA-10003190,Avery 474,Office Supplies,0,West,Consumer,2017-04-17,2.88,3.024,0.0,8,23.04,11.2896,0.0,0.0,0.0,7.0,0.0,0.0
CA-2016-145583,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,0,West,Consumer,2016-10-13,2.88,3.024,0.0,4,11.52,3.456,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-109757,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,0,East,Consumer,2017-09-04,2.88,3.024,20.0,4,11.52,3.744,0.0,0.0,0.0,0.0,0.0,0.0
CA-2016-124352,OFF-LA-10004559,Avery 49,Office Supplies,0,Central,Home Office,2016-10-15,2.88,3.024,0.0,7,20.16,9.8784,0.0,0.0,0.0,0.75,0.0,0.0
CA-2017-127026,OFF-BI-10000546,Avery Durable Binders,Office Supplies,0,Central,Home Office,2017-01-21,2.88,3.024,0.0,5,14.4,7.056,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0
CA-2016-108616,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,0,South,Consumer,2016-09-29,2.8800000000000003,3.0240000000000005,0.0,9,25.92,7.776,0.0,0.0,0.0,0.8,2.220446049250313e-16,3602879701896397.0
CA-2017-151799,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,0,East,Home Office,2017-12-14,2.8800000000000003,3.0240000000000005,0.0,6,17.28,8.1216,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0
CA-2017-135279,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,0,East,Home Office,2017-04-09,2.8800000000000003,3.0240000000000005,0.0,3,8.64,4.2336,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-158106,OFF-AR-10002255,Newell 346,Office Supplies,0,Central,Consumer,2017-06-04,2.8800000000000003,3.0240000000000005,0.0,3,8.64,2.5056,0.0,0.0,0.0,0.0,0.0,0.0
US-2014-115413,OFF-AR-10003770,Newell 340,Office Supplies,0,East,Home Office,2014-08-26,2.8800000000000003,3.0240000000000005,0.0,3,8.64,2.5056,0.0,0.0,0.0,0.0,0.0,0.0
CA-2014-166086,OFF-AR-10002578,Newell 335,Office Supplies,0,East,Consumer,2014-05-07,2.8800000000000003,3.0240000000000005,0.0,3,8.64,2.5056,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-165057,OFF-LA-10003190,Avery 474,Office Supplies,0,West,Consumer,2015-09-11,2.8800000000000003,3.0240000000000005,0.0,3,8.64,4.2336,0.0,0.0,0.0,0.0,0.0,0.0
CA-2017-122490,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,0,West,Consumer,2017-11-13,2.8800000000000003,3.0240000000000005,0.0,3,8.64,4.2336,0.0,0.0,0.0,0.0,0.0,0.0
CA-2017-122770,OFF-LA-10004559,Avery 49,Office Supplies,0,West,Consumer,2017-12-13,2.8800000000000003,3.0240000000000005,0.0,3,8.64,4.2336,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-165624,OFF-LA-10003190,Avery 474,Office Supplies,0,South,Consumer,2015-08-23,2.8800000000000003,3.0240000000000005,0.0,3,8.64,4.2336,0.0,0.0,0.0,0.0,0.0,0.0
CA-2014-138737,OFF-AR-10003190,Newell 32,Office Supplies,0,West,Consumer,2014-12-07,2.8800000000000003,3.0240000000000005,0.0,3,8.64,2.4192,0.0,0.0,0.0,0.0,0.0,0.0
CA-2014-109127,OFF-LA-10004409,Avery 492,Office Supplies,0,East,Consumer,2014-12-21,2.8800000000000003,3.0240000000000005,0.0,6,17.28,7.9488,0.0,0.0,0.0,1.0,0.0,0.0
CA-2016-113138,OFF-AR-10003770,Newell 340,Office Supplies,0,East,Home Office,2016-11-19,2.8800000000000003,3.0240000000000005,0.0,6,17.28,5.0112,0.0,0.0,0.0,0.0,0.0,0.0
CA-2016-107216,OFF-AR-10002255,Newell 346,Office Supplies,0,West,Home Office,2016-06-14,2.8800000000000003,3.0240000000000005,0.0,3,8.64,2.5056,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2016-114601,OFF-AR-10002578,Newell 335,Office Supplies,0,Central,Consumer,2016-08-26,2.8800000000000003,3.0240000000000005,0.0,3,8.64,2.5056,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-114468,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,0,Central,Consumer,2015-08-23,2.884,3.0282,80.0,2,5.768,-13.5548,0.0,0.0,0.0,-0.33333333333333337,0.001388888888888662,-240.00000000003925
CA-2015-130792,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,0,Central,Consumer,2015-04-28,2.884,3.0282,80.0,3,8.652,-20.3322,0.0,0.0,0.0,0.5,0.0,0.0
CA-2014-153479,OFF-LA-10004689,Avery 512,Office Supplies,0,West,Consumer,2014-10-04,2.8899999999999997,3.0345,0.0,5,14.45,6.7915,0.0,0.0,0.0,0.6666666666666667,0.0020804438280166426,320.4444444444446
CA-2017-169810,OFF-LA-10003663,Avery 498,Office Supplies,0,Central,Consumer,2017-07-25,2.89,3.0345000000000004,0.0,7,20.23,9.5081,0.0,0.0,0.0,0.3999999999999999,2.220446049250313e-16,1801439850948198.0
CA-2014-149020,OFF-LA-10004272,Avery 482,Office Supplies,0,South,Corporate,2014-01-10,2.89,3.0345000000000004,0.0,1,2.89,1.3583,0.0,0.0,0.0,-0.8571428571428572,0.0,0.0
CA-2016-101630,OFF-LA-10004425,Staple-on labels,Office Supplies,0,East,Corporate,2016-02-19,2.89,3.0345000000000004,0.0,3,8.67,4.0749,0.0,0.0,0.0,2.0,0.0,0.0
CA-2017-158071,OFF-LA-10004689,Avery 512,Office Supplies,0,West,Consumer,2017-06-10,2.89,3.0345000000000004,0.0,4,11.56,5.4332,0.0,0.0,0.0,0.33333333333333326,0.0,0.0
CA-2017-147942,OFF-LA-10003663,Avery 498,Office Supplies,0,West,Consumer,2017-04-01,2.89,3.0345000000000004,0.0,2,5.78,2.7166,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-164959,OFF-LA-10004272,Avery 482,Office Supplies,0,West,Corporate,2017-07-11,2.89,3.0345000000000004,0.0,3,8.67,4.0749,0.0,0.0,0.0,0.5,0.0,0.0
CA-2014-120243,OFF-LA-10004425,Staple-on labels,Office Supplies,0,West,Home Office,2014-12-27,2.89,3.0345000000000004,0.0,4,11.56,5.4332,0.0,0.0,0.0,0.33333333333333326,0.0,0.0
US-2014-154879,OFF-LA-10004425,Staple-on labels,Office Supplies,0,West,Home Office,2014-05-06,2.89,3.0345000000000004,0.0,2,5.78,2.7166,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2016-153661,OFF-LA-10004689,Avery 512,Office Supplies,0,West,Consumer,2016-01-30,2.89,3.0345000000000004,0.0,9,26.01,12.2247,0.0,0.0,0.0,3.5,0.0,0.0
US-2016-117037,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,0,Central,Consumer,2016-05-17,2.89,3.0345000000000004,80.0,1,2.89,-4.7685,0.0,0.0,0.0,-0.8888888888888888,0.0,0.0
US-2017-156356,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,0,Central,Consumer,2017-04-16,2.896,3.0408,80.0,1,2.896,-4.7784,0.0,0.0,0.0,0.0,0.0020761245674740803,0.0
CA-2014-108903,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,0,East,Consumer,2014-10-03,2.896,3.0408,20.0,5,14.48,4.887,0.0,0.0,0.0,4.0,0.0,0.0
CA-2014-115336,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,0,Central,Corporate,2014-11-18,2.896,3.0408,80.0,5,14.48,-23.892,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-144302,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,0,Central,Home Office,2015-06-19,2.896,3.0408,80.0,2,5.792,-9.5568,0.0,0.0,0.0,-0.6,0.0,0.0
US-2017-162208,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,0,South,Corporate,2017-08-27,2.896,3.0408,20.0,1,2.896,0.9774,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2015-128083,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,0,South,Corporate,2015-03-12,2.8960000000000004,3.0408000000000004,20.0,3,8.688,2.9322,0.0,0.0,0.0,2.0,2.220446049250313e-16,9007199254740992.0
CA-2017-107825,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,0,Central,Corporate,2017-11-18,2.91,3.0555000000000003,0.0,2,5.82,2.7354,0.0,0.0,0.0,-0.33333333333333337,0.004834254143646355,-68.95238095238173
US-2014-117058,OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,0,Central,Consumer,2014-05-27,2.91,3.0555000000000003,80.0,6,17.46,-30.555,0.0,0.0,0.0,2.0,0.0,0.0
CA-2016-107216,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,0,West,Home Office,2016-06-14,2.91,3.0555000000000003,0.0,3,8.73,4.1031,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-154214,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,0,Central,Consumer,2017-03-20,2.91,3.0555000000000003,0.0,1,2.91,1.3677,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0
CA-2016-130393,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,0,Central,Consumer,2016-12-01,2.912,3.0576,80.0,4,11.648,-30.8672,0.0,0.0,0.0,3.0,0.0006872852233676952,4365.0000000000155
CA-2017-100615,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,0,Central,Consumer,2017-04-20,2.912,3.0576,60.0,5,14.56,-6.188,0.0,0.0,0.0,0.25,0.0,0.0
CA-2014-118276,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,0,Central,Home Office,2014-12-29,2.9120000000000004,3.0576000000000003,60.0,3,8.736,-4.8048,0.0,0.0,0.0,-0.4,2.220446049250313e-16,-1801439850948198.5
CA-2014-154186,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,0,Central,Consumer,2014-12-13,2.92,3.066,20.0,1,2.92,0.365,0.0,0.0,0.0,-0.6666666666666667,0.0027472527472525154,-242.66666666668718
US-2016-100720,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,0,East,Consumer,2016-07-16,2.92,3.066,20.0,2,5.84,0.73,0.0,0.0,0.0,1.0,0.0,0.0
CA-2015-151841,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,0,West,Home Office,2015-04-27,2.92,3.066,20.0,2,5.84,0.73,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-112452,OFF-FA-10000735,Staples,Office Supplies,0,Central,Consumer,2015-04-04,2.92,3.066,0.0,2,5.84,2.628,0.0,0.0,0.0,0.0,0.0,0.0
CA-2017-144365,OFF-FA-10000735,Staples,Office Supplies,0,South,Consumer,2017-10-24,2.92,3.066,0.0,4,11.68,5.256,0.0,0.0,0.0,1.0,0.0,0.0
CA-2016-145982,OFF-FA-10000735,Staples,Office Supplies,0,East,Consumer,2016-08-27,2.92,3.066,0.0,4,11.68,5.256,0.0,0.0,0.0,0.0,0.0,0.0
CA-2016-143924,OFF-FA-10000735,Staples,Office Supplies,0,Central,Home Office,2016-07-28,2.9200000000000004,3.0660000000000007,0.0,7,20.44,9.198,0.0,0.0,0.0,0.75,2.220446049250313e-16,3377699720527872.0
CA-2016-165330,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,0,West,Consumer,2016-12-11,2.936,3.0828,20.0,2,5.872,2.1286,0.0,0.0,0.0,-0.7142857142857143,0.005479452054794276,-130.3571428571487
CA-2016-159737,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,0,Central,Consumer,2016-09-03,2.936,3.0828,80.0,3,8.808,-14.9736,0.0,0.0,0.0,0.5,0.0,0.0
CA-2015-116876,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,0,East,Consumer,2015-02-14,2.936,3.0828,20.0,9,26.424,9.5787,0.0,0.0,0.0,2.0,0.0,0.0
CA-2014-107818,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,0,West,Consumer,2014-09-08,2.94,3.087,0.0,2,5.88,2.646,0.0,0.0,0.0,-0.7777777777777778,0.0013623978201635634,-570.8888888888572
CA-2014-133830,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,0,West,Consumer,2014-12-05,2.94,3.087,0.0,9,26.46,11.907,0.0,0.0,0.0,3.5,0.0,0.0
CA-2017-106180,OFF-AR-10000940,Newell 343,Office Supplies,0,West,Corporate,2017-09-18,2.94,3.087,0.0,3,8.82,2.3814,0.0,0.0,0.0,-0.6666666666666667,0.0,0.0
CA-2017-105130,OFF-AR-10003394,Newell 332,Office Supplies,0,West,Corporate,2017-11-21,2.94,3.087,0.0,4,11.76,3.1752,0.0,0.0,0.0,0.33333333333333326,0.0,0.0
CA-2016-100244,OFF-AR-10000940,Newell 343,Office Supplies,0,West,Corporate,2016-09-20,2.94,3.087,0.0,4,11.76,3.1752,0.0,0.0,0.0,0.0,0.0,0.0
CA-2016-158694,OFF-AR-10001227,Newell 338,Office Supplies,0,West,Consumer,2016-11-10,2.94,3.087,0.0,5,14.7,3.969,0.0,0.0,0.0,0.25,0.0,0.0
CA-2014-133543,OFF-AR-10003394,Newell 332,Office Supplies,0,West,Consumer,2014-12-22,2.94,3.087,0.0,4,11.76,3.1752,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0
CA-2016-135776,OFF-AR-10001246,Newell 317,Office Supplies,0,West,Corporate,2016-12-23,2.94,3.087,0.0,3,8.82,2.5578,0.0,0.0,0.0,-0.25,0.0,0.0
CA-2016-127250,OFF-AR-10003394,Newell 332,Office Supplies,0,West,Consumer,2016-11-03,2.94,3.087,0.0,3,8.82,2.3814,0.0,0.0,0.0,0.0,0.0,0.0
CA-2016-100790,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,0,East,Corporate,2016-06-26,2.94,3.087,0.0,5,14.7,6.615,0.0,0.0,0.0,0.6666666666666667,0.0,0.0
CA-2015-105347,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,0,West,Consumer,2015-11-24,2.94,3.087,0.0,5,14.7,6.615,0.0,0.0,0.0,0.0,0.0,0.0
US-2017-133361,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,0,East,Corporate,2017-05-14,2.94,3.087,0.0,5,14.7,6.615,0.0,0.0,0.0,0.0,0.0,0.0
CA-2016-152730,OFF-AR-10000940,Newell 343,Office Supplies,0,Central,Home Office,2016-05-30,2.94,3.087,0.0,5,14.7,3.969,0.0,0.0,0.0,0.0,0.0,0.0
CA-2015-150770,OFF-AR-10001246,Newell 317,Office Supplies,0,West,Consumer,2015-05-03,2.94,3.087,0.0,3,8.82,2.5578,0.0,0.0,0.0,-0.4,0.0,0.0
CA-2016-152170,OFF-AR-10003394,Newell 332,Office Supplies,0,Central,Corporate,2016-11-12,2.94,3.087,0.0,7,20.58,5.5566,0.0,0.0,0.0,1.3333333333333335,0.0,0.0
CA-2017-163405,OFF-AR-10001246,Newell 317,Office Supplies,0,West,Consumer,2017-12-21,2.94,3.087,0.0,2,5.88,1.7052,0.0,0.0,0.0,-0.7142857142857143,0.0,0.0
CA-2017-112725,OFF-AR-10001227,Newell 338,Office Supplies,0,West,Home Office,2017-01-30,2.94,3.087,0.0,3,8.82,2.3814,0.0,0.0,0.0,0.5,0.0,0.0
CA-2017-112431,OFF-AR-10000940,Newell 343,Office Supplies,0,West,Consumer,2017-10-12,2.94,3.087,0.0,2,5.88,1.5876,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0
US-2014-134187,OFF-AR-10000940,Newell 343,Office Supplies,0,West,Corporate,2014-11-04,2.94,3.087,0.0,1,2.94,0.7938,0.0,0.0,0.0,-0.5,0.0,0.0
CA-2017-167871,OFF-SU-10001225,Staple remover,Office Supplies,0,South,Consumer,2017-11-18,2.944,3.0912,20.0,1,2.944,-0.6624,0.0,0.0,0.0,0.0,0.0013605442176871652,0.0
CA-2016-115588,OFF-SU-10001225,Staple remover,Office Supplies,0,East,Consumer,2016-11-10,2.944,3.0912,20.0,5,14.72,-3.312,0.0,0.0,0.0,4.0,0.0,0.0
CA-2015-120901,OFF-SU-10001225,Staple remover,Office Supplies,0,Central,Consumer,2015-12-31,2.944,3.0912,20.0,2,5.888,-1.3248,0.0,0.0,0.0,-0.6,0.0,0.0
CA-2017-147228,OFF-SU-10001225,Staple remover,Office Supplies,0,South,Consumer,2017-09-09,2.9440000000000004,3.0912000000000006,20.0,3,8.832,-1.9872,0.0,0.0,0.0,0.5,2.220446049250313e-16,2251799813685248.0
US-2015-164448,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,0,West,Corporate,2015-10-31,2.95,3.0975,0.0,5,14.75,7.08,0.0,0.0,0.0,0.6666666666666667,0.0020380434782607537,327.11111111112973
CA-2016-166380,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,0,South,Corporate,2016-05-30,2.95,3.0975,0.0,9,26.55,12.744,0.0,0.0,0.0,0.8,0.0,0.0
CA-2015-132486,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,0,West,Consumer,2015-10-23,2.95,3.0975,0.0,4,11.8,5.664,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0
CA-2017-124191,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,0,Central,Consumer,2017-06-12,2.952,3.0996,60.0,3,8.856,-6.8634,0.0,0.0,0.0,-0.25,0.0006779661016949046,-368.7500000000058
CA-2015-112144,OFF-LA-10000443,Avery 501,Office Supplies,0,West,Corporate,2015-06-28,2.952,3.0996,20.0,2,5.904,1.9926,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0
CA-2016-117660,OFF-LA-10003720,Avery 487,Office Supplies,0,East,Consumer,2016-12-30,2.952,3.0996,20.0,2,5.904,1.9926,0.0,0.0,0.0,0.0,0.0,0.0
CA-2017-127782,OFF-EN-10003845,Colored Envelopes,Office Supplies,0,East,Corporate,2017-11-02,2.952,3.0996,20.0,3,8.856,2.8782,0.0,0.0,0.0,0.5,0.0,0.0
US-2017-110646,OFF-LA-10001404,Avery 517,Office Supplies,0,East,Consumer,2017-10-26,2.952,3.0996,20.0,5,14.76,4.9815,0.0,0.0,0.0,0.6666666666666667,0.0,0.0
CA-2017-152226,OFF-LA-10000443,Avery 501,Office Supplies,0,East,Consumer,2017-05-12,2.952,3.0996,20.0,2,5.904,1.9926,0.0,0.0,0.0,-0.6,0.0,0.0
CA-2015-112214,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,0,Central,Corporate,2015-08-05,2.952,3.0996,60.0,5,14.76,-11.439,0.0,0.0,0.0,1.5,0.0,0.0
CA-2014-127446,OFF-LA-10000248,Avery 52,Office Supplies,0,Central,Corporate,2014-11-25,2.952,3.0996,20.0,2,5.904,1.9926,0.0,0.0,0.0,-0.6,0.0,0.0
CA-2017-117156,OFF-EN-10003845,Colored Envelopes,Office Supplies,0,East,Consumer,2017-03-21,2.952,3.0996,20.0,3,8.856,2.8782,0.0,0.0,0.0,0.5,0.0,0.0
CA-2015-156377,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,0,Central,Consumer,2015-12-31,2.952,3.0996,60.0,5,14.76,-11.439,0.0,0.0,0.0,0.6666666666666667,0.0,0.0
CA-2014-156244,OFF-LA-10000443,Avery 501,Office Supplies,0,South,Home Office,2014-08-12,2.952,3.0996,20.0,1,2.952,0.9963,0.0,0.0,0.0,-0.8,0.0,0.0
CA-2017-128363,OFF-EN-10003845,Colored Envelopes,Office Supplies,0,South,Consumer,2017-08-13,2.952,3.0996,20.0,5,14.76,4.797,0.0,0.0,0.0,4.0,0.0,0.0
CA-2015-116687,OFF-LA-10000443,Avery 501,Office Supplies,0,Central,Corporate,2015-05-02,2.952,3.0996,20.0,3,8.856,2.9889,0.0,0.0,0.0,-0.4,0.0,0.0
CA-2017-152198,OFF-LA-10000443,Avery 501,Office Supplies,0,East,Consumer,2017-09-09,2.952,3.0996,20.0,6,17.712,5.9778,0.0,0.0,0.0,1.0,0.0,0.0
CA-2016-121993,OFF-LA-10003720,Avery 487,Office Supplies,0,East,Consumer,2016-06-10,2.952,3.0996,20.0,8,23.616,7.9704,0.0,0.0,0.0,0.33333333333333326,0.0,0.0
CA-2015-100818,OFF-LA-10000443,Avery 501,Office Supplies,0,Central,Corporate,2015-05-31,2.952,3.0996,20.0,2,5.904,1.9926,0.0,0.0,0.0,-0.75,0.0,0.0
